X,Y,OBJECTID,location,county,feedID,url,iframe,lat,long,rtsp_uri,Notes
-8534894.302,4807041.119,356,"I-83 N OF EX 27 MD 137, HEREFORD TWR",Baltimore County,b0001b4e006c00800045833633235daa,https://chart.maryland.gov/video/video.php?feed=b0001b4e006c00800045833633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=b0001b4e006c00800045833633235daa"" frame border=""0"" allowfullscreen></iframe>",39.59347,-76.67026,rtsp://strmr5.sha.maryland.gov:1935/rtplive/b0001b4e006c00800045833633235daa,
-8587391.461,4726481.758,357,I-270 S OF SPLIT,Montgomery County,1501835800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=1501835800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1501835800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.033573,-77.14185,rtsp://strmr5.sha.maryland.gov:1935/rtplive/1501835800f700d700437a45351f0214,
-8555525.143,4713005.161,358,I-95/495 S. OF US 50,Prince George's County,3d01aa5801f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=3d01aa5801f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3d01aa5801f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",38.939472,-76.85559,rtsp://strmr5.sha.maryland.gov:1935/rtplive/3d01aa5801f700d700437a45351f0214,
-8587126.521,4741622.544,359,"ICC MD 200 WB AT Olde Mill Run, MM 4.3 (C-204)",Montgomery County,d60032ad00ae0059004d06363d235daa,https://chart.maryland.gov/video/video.php?feed=d60032ad00ae0059004d06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=d60032ad00ae0059004d06363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.139145,-77.13947,rtsp://strmr5.sha.maryland.gov:1935/rtplive/d60032ad00ae0059004d06363d235daa,
-8479381.499,4817367.164,360,RWIS US 1 AT CONOWINGO,Cecil County,d4ffb40500a300ab0050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=d4ffb40500a300ab0050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=d4ffb40500a300ab0050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.664913,-76.17158,rtsp://strmr3.sha.maryland.gov:1935/rtplive/d4ffb40500a300ab0050fa36c4235c0a,
-8443282.814,4814659.996,361,I-95 S of Md 213 Singerly Rd (C002) MP 105.9,Cecil County,7d015d1d00e10039004606363d235daa,https://chart.maryland.gov/video/video.php?feed=7d015d1d00e10039004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7d015d1d00e10039004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.64619,-75.8473,rtsp://strmr5.sha.maryland.gov:1935/rtplive/7d015d1d00e10039004606363d235daa,
-8670451.386,4815471.072,362,I-70 WB AT ST PAUL RD,Washington County,1b00d699004a008e0057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=1b00d699004a008e0057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1b00d699004a008e0057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.6518,-77.88799,rtsp://strmr3.sha.maryland.gov:1935/rtplive/1b00d699004a008e0057fa36c4235c0a,
-8576137.06,4691980.415,363,I-95/495 W.W. Brg VA,Prince George's County,3501154f00350088004502366d235daa,https://chart.maryland.gov/video/video.php?feed=3501154f00350088004502366d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3501154f00350088004502366d235daa"" frame border=""0"" allowfullscreen></iframe>",38.792416,-77.04075,rtsp://strmr5.sha.maryland.gov:1935/rtplive/3501154f00350088004502366d235daa,
-8577424.47,4727597.771,364,Georgia Ave (MD 97) & University Blvd (MD 193),Montgomery County,e000990f025f0075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=e000990f025f0075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e000990f025f0075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.04136,-77.052315,rtsp://strmr5.sha.maryland.gov:1935/rtplive/e000990f025f0075004d823633235daa,
-8509657.06,4776960.441,365,I-95 N of Md 43 Whitemarsh Blvd (C022) MP 67.5,Baltimore County,f101757700e30039004606363d235daa,https://chart.maryland.gov/video/video.php?feed=f101757700e30039004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f101757700e30039004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.38493,-76.44355,rtsp://strmr5.sha.maryland.gov:1935/rtplive/f101757700e30039004606363d235daa,
-8518167.436,4622424.104,366,MD 4 AT THREE NOTCH RD,Saint Mary's County,2300b7fb0096000b0053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=2300b7fb0096000b0053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2300b7fb0096000b0053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.303745,-76.52,rtsp://strmr3.sha.maryland.gov:1935/rtplive/2300b7fb0096000b0053fa36c4235c0a,
-8495213.357,4787020.375,367,I-95 S of Md 24 (C019) MP 76.3,Harford County,aa00c7da00e70039004606363d235daa,https://chart.maryland.gov/video/video.php?feed=aa00c7da00e70039004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=aa00c7da00e70039004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.454742,-76.3138,rtsp://strmr5.sha.maryland.gov:1935/rtplive/aa00c7da00e70039004606363d235daa,
-8562323.425,4825010.852,368,RWIS MD 30 AT PA LINE,Carroll County,a5ffabd8008200d30050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=a5ffabd8008200d30050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=a5ffabd8008200d30050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.71775,-76.91666,rtsp://strmr3.sha.maryland.gov:1935/rtplive/a5ffabd8008200d30050fa36c4235c0a,
-8471192.837,4801774.018,369,US 40 S of Hatem Br (C062) MP 1.8,Harford County,760110e924670007004806363d235daa,https://chart.maryland.gov/video/video.php?feed=760110e924670007004806363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=760110e924670007004806363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.557,-76.09802,rtsp://strmr5.sha.maryland.gov:1935/rtplive/760110e924670007004806363d235daa,
-8590239.013,4773340.943,370,RWIS I-70/MD 27,Carroll County,e0ffa81e00a200ab0050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=e0ffa81e00a200ab0050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e0ffa81e00a200ab0050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.359795,-77.16743,rtsp://strmr3.sha.maryland.gov:1935/rtplive/e0ffa81e00a200ab0050fa36c4235c0a,
-8395884.088,4633961.764,371,US 50 AT SIXTY FOOT RD,Wicomico County,8200ccfe00b400300057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=8200ccfe00b400300057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=8200ccfe00b400300057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.385033,-75.42151,N/A,
-8499315.48,4719646.771,372,WPL C512 at Gantry S-19 MP 35.7,Anne Arundel County,6400d5b92e86001c00503336c4235c0a,https://chart.maryland.gov/video/video.php?feed=6400d5b92e86001c00503336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6400d5b92e86001c00503336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.985863,-76.35065,rtsp://strmr3.sha.maryland.gov:1935/rtplive/6400d5b92e86001c00503336c4235c0a,
-8568084.654,4631181.907,373,US 301 N of Toll Plaza (C061) 1/2 Mile North of Toll Plaza MP 2.5,Charles County,f7ff8198c47801b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=f7ff8198c47801b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f7ff8198c47801b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",38.365456,-76.968414,rtsp://strmr3.sha.maryland.gov:1935/rtplive/f7ff8198c47801b8004606363d235daa,
-8806139.27,4791673.181,374,RWIS MD 135 AT MEADOW OAKS DR,Garrett County,cc00bf4800bb00370056fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=cc00bf4800bb00370056fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=cc00bf4800bb00370056fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.487007,-79.106895,rtsp://strmr3.sha.maryland.gov:1935/rtplive/cc00bf4800bb00370056fa36c4235c0a,
-8535264.328,4806895.215,375,RWIS I-83 AT MD-137,Baltimore County,f500c12a006900d40050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=f500c12a006900d40050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f500c12a006900d40050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.59246,-76.673584,rtsp://strmr3.sha.maryland.gov:1935/rtplive/f500c12a006900d40050fa36c4235c0a,
-8517497.849,4774736.603,376,I-695 AT EXIT 32 US 1 BELAIR RD,Baltimore County,0b0013d500f00007004ce2369e235daa,https://chart.maryland.gov/video/video.php?feed=0b0013d500f00007004ce2369e235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0b0013d500f00007004ce2369e235daa"" frame border=""0"" allowfullscreen></iframe>",39.369488,-76.513985,N/A,
-8567614.997,4724384.355,377,I-495 E. OF MD 650,Prince George's County,0602745800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=0602745800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0602745800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.018936,-76.964195,N/A,
-8356547.788,4634444.912,378,MD 528 AT 65TH ST TWR,Worcester County,e0002c470097007b00488436cf235d0a,https://chart.maryland.gov/video/video.php?feed=e0002c470097007b00488436cf235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e0002c470097007b00488436cf235d0a"" frame border=""0"" allowfullscreen></iframe>",38.388435,-75.068146,rtsp://strmr5.sha.maryland.gov:1935/rtplive/e0002c470097007b00488436cf235d0a,
-8518395.641,4753349.097,379,I-695 O/L Pier #19,Baltimore City,1d00a7ae017200850053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=1d00a7ae017200850053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1d00a7ae017200850053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.220802,-76.52205,rtsp://strmr3.sha.maryland.gov:1935/rtplive/1d00a7ae017200850053fa36c4235c0a,
-8525242.902,4756243.159,380,I-895 N of Childs St (C037) MP 8.4,Baltimore City,eb0165ea044c0160004806363d235daa,https://chart.maryland.gov/video/video.php?feed=eb0165ea044c0160004806363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=eb0165ea044c0160004806363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.24094,-76.58356,rtsp://strmr5.sha.maryland.gov:1935/rtplive/eb0165ea044c0160004806363d235daa,
-8568410.375,4694241.702,381,I-95/495 AT MD 414,Prince George's County,9d00119e00770051004de33696235daa,https://chart.maryland.gov/video/video.php?feed=9d00119e00770051004de33696235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=9d00119e00770051004de33696235daa"" frame border=""0"" allowfullscreen></iframe>",38.808247,-76.97134,rtsp://strmr5.sha.maryland.gov:1935/rtplive/9d00119e00770051004de33696235daa,
-8582487.837,4722550.827,382,Rockville Pk (MD 355) & Cedar La,Montgomery County,ca014d5302510075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=ca014d5302510075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ca014d5302510075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.006138,-77.0978,rtsp://strmr5.sha.maryland.gov:1935/rtplive/ca014d5302510075004d823633235daa,
-8585112.751,4730060.971,383,Rockville Pk (MD 355) & Twinbrook Pkwy,Montgomery County,47012916022f0075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=47012916022f0075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=47012916022f0075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.058544,-77.12138,rtsp://strmr5.sha.maryland.gov:1935/rtplive/47012916022f0075004d823633235daa,
-8840370.57,4816999.427,384,I-68 AT EXIT 4 MD 42 FRIENDSVILLE RD,Garrett County,1d01f5fa004e002e005cd336c4235c0a,https://chart.maryland.gov/video/video.php?feed=1d01f5fa004e002e005cd336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1d01f5fa004e002e005cd336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.66153,-79.41016,rtsp://strmr3.sha.maryland.gov:1935/rtplive/1d01f5fa004e002e005cd336c4235c0a,
-8541976.448,4776870.856,385,I-695 I/L AT EX 20 MD 140,Baltimore County,8c0032ca00e100aa004e3436c4235c0a,https://chart.maryland.gov/video/video.php?feed=8c0032ca00e100aa004e3436c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=8c0032ca00e100aa004e3436c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.384308,-76.73388,rtsp://strmr3.sha.maryland.gov:1935/rtplive/8c0032ca00e100aa004e3436c4235c0a,
-8582244.048,4723882.029,386,I-495 E. OF I-270,Montgomery County,de014c5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=de014c5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=de014c5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.01543,-77.09561,N/A,
-8522032.448,4750948.02,387,I-695 E of Quarantine Rd (C051) MP 49.8,Baltimore City,e40037d1c47601b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=e40037d1c47601b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e40037d1c47601b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.20409,-76.55472,rtsp://strmr5.sha.maryland.gov:1935/rtplive/e40037d1c47601b8004606363d235daa,
-8443346.266,4650133.993,388,US 50 AT MD 731 VIENNA TWR,Dorchester County,0901227b0096007b00488436cf235d0a,https://chart.maryland.gov/video/video.php?feed=0901227b0096007b00488436cf235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0901227b0096007b00488436cf235d0a"" frame border=""0"" allowfullscreen></iframe>",38.49882,-75.84787,rtsp://strmr5.sha.maryland.gov:1935/rtplive/0901227b0096007b00488436cf235d0a,
-8496068.29,4718661.085,389,US 50 AT MD 8 E OF BAY,Queen Anne's County,ac0036080098007b00488436cf235d0a,https://chart.maryland.gov/video/video.php?feed=ac0036080098007b00488436cf235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ac0036080098007b00488436cf235d0a"" frame border=""0"" allowfullscreen></iframe>",38.97898,-76.32148,rtsp://strmr5.sha.maryland.gov:1935/rtplive/ac0036080098007b00488436cf235d0a,
-8560215.034,4711694.418,390,US 50 AT MD 202,Prince George's County,6001cd5801f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=6001cd5801f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6001cd5801f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",38.930313,-76.89772,rtsp://strmr5.sha.maryland.gov:1935/rtplive/6001cd5801f700d700437a45351f0214,
-8520996.064,4765270.993,391,I-895 N of US 40 Ex 13 Pulaski Hwy (C033) MP 13.4,Baltimore City,2e01710d019100e300441a366e230214,https://chart.maryland.gov/video/video.php?feed=2e01710d019100e300441a366e230214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2e01710d019100e300441a366e230214"" frame border=""0"" allowfullscreen></iframe>",39.303722,-76.54541,rtsp://strmr5.sha.maryland.gov:1935/rtplive/2e01710d019100e300441a366e230214,
-8468813.939,4723783.744,392,US 301 AT MD 213,Queen Anne's County,2500d30000c800b50058fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=2500d30000c800b50058fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2500d30000c800b50058fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.014744,-76.07665,N/A,
-8488740.128,4791131.288,393,I-95 S of Md 543 Ex 80 (C017) MP 80.0,Harford County,ef013c29023c0160004806363d235daa,https://chart.maryland.gov/video/video.php?feed=ef013c29023c0160004806363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ef013c29023c0160004806363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.48325,-76.25565,rtsp://strmr5.sha.maryland.gov:1935/rtplive/ef013c29023c0160004806363d235daa,
-8514892.973,4723773.859,394,US 50 AT Ex. 27 MD 2,Anne Arundel County,6f01dd5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=6f01dd5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6f01dd5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.014675,-76.490585,rtsp://strmr5.sha.maryland.gov:1935/rtplive/6f01dd5800f700d700437a45351f0214,
-8607623.778,4761470.615,395,I-270 & Old Hundred Rd (MD 109),Montgomery County,7a00a1dc01250075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=7a00a1dc01250075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7a00a1dc01250075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.2773,-77.3236,rtsp://strmr5.sha.maryland.gov:1935/rtplive/7a00a1dc01250075004d823633235daa,
-8670513.725,4815401.383,396,I-70 EB AT ST PAUL RD,Washington County,4300ceca0049008e0057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=4300ceca0049008e0057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=4300ceca0049008e0057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.651318,-77.88855,rtsp://strmr3.sha.maryland.gov:1935/rtplive/4300ceca0049008e0057fa36c4235c0a,
-8473950.777,4717672.059,398,US 50 AT BLOOMINGDALE RD,Queen Anne's County,e900fc1700fe00040057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=e900fc1700fe00040057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e900fc1700fe00040057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.972073,-76.122795,rtsp://strmr3.sha.maryland.gov:1935/rtplive/e900fc1700fe00040057fa36c4235c0a,
-8543090.756,4765559.15,399,I-695 AT I-70,Baltimore County,3801a65800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=3801a65800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3801a65800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.305725,-76.74389,rtsp://strmr5.sha.maryland.gov:1935/rtplive/3801a65800f700d700437a45351f0214,
-8502070.637,4720480.447,400,WPL C508 at Gantry S-12 MP 34.3,Anne Arundel County,6202603d2d7f001300503336c4235c0a,https://chart.maryland.gov/video/video.php?feed=6202603d2d7f001300503336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6202603d2d7f001300503336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.991684,-76.3754,rtsp://strmr3.sha.maryland.gov:1935/rtplive/6202603d2d7f001300503336c4235c0a,
-8587881.267,4727049.853,401,I-270 & Tuckerman La,Montgomery County,bf014156024f0075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=bf014156024f0075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=bf014156024f0075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.037537,-77.14625,rtsp://strmr5.sha.maryland.gov:1935/rtplive/bf014156024f0075004d823633235daa,
-8535833.839,4757579.525,402,I-95 AT I-695 SW,Baltimore County,ca01375801f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=ca01375801f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ca01375801f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.250237,-76.6787,rtsp://strmr5.sha.maryland.gov:1935/rtplive/ca01375801f700d700437a45351f0214,
-8515495.768,4612922.294,403,MD 5 AT GREAT MILLS RD,Saint Mary's County,2c00d6f6008900070053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=2c00d6f6008900070053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2c00d6f6008900070053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.236732,-76.496,rtsp://strmr3.sha.maryland.gov:1935/rtplive/2c00d6f6008900070053fa36c4235c0a,
-8554202,4703040.95,404,I-95/495 AT EXIT 13 (Ritchie Marlboro Rd),Prince George's County,6501d25801f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=6501d25801f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6501d25801f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",38.869816,-76.843704,rtsp://strmr5.sha.maryland.gov:1935/rtplive/6501d25801f700d700437a45351f0214,
-8565850.026,4732514.016,405,ICC MD 200 EB E OF US 29 MM 16.2 (C-222),Montgomery County,f6ff8097001e00bd004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=f6ff8097001e00bd004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f6ff8097001e00bd004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.075653,-76.94834,rtsp://strmr5.sha.maryland.gov:1935/rtplive/f6ff8097001e00bd004e3336c4235c0a,
-8557602.365,4711125.037,406,MD 202 AT MD 704,Prince George's County,5b01c85801f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=5b01c85801f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=5b01c85801f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",38.926334,-76.87425,rtsp://strmr5.sha.maryland.gov:1935/rtplive/5b01c85801f700d700437a45351f0214,
-8441179.989,4649584.537,407,RWIS US 50 AT MD 331,Dorchester County,2c0085cd001d00f00050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=2c0085cd001d00f00050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2c0085cd001d00f00050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.494957,-75.82841,rtsp://strmr3.sha.maryland.gov:1935/rtplive/2c0085cd001d00f00050fa36c4235c0a,
-8558296.554,4713599.695,408,US 50 AT MD 410 | US 50 AT MD 410 East/West Highway,Prince George's County,5eff09b3009600e9004ae33696235daa,https://chart.maryland.gov/video/video.php?feed=5eff09b3009600e9004ae33696235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=5eff09b3009600e9004ae33696235daa"" frame border=""0"" allowfullscreen></iframe>",38.943626,-76.880486,rtsp://strmr5.sha.maryland.gov:1935/rtplive/5eff09b3009600e9004ae33696235daa,
-8637660.003,4795265.819,409,I-70 W AT SOUTH MOUNTAIN,Frederick County,e2ffcef400b100a00052fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=e2ffcef400b100a00052fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e2ffcef400b100a00052fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.51191,-77.59342,rtsp://strmr3.sha.maryland.gov:1935/rtplive/e2ffcef400b100a00052fa36c4235c0a,
-8528064.851,4723124.575,410,"I-97 AT MD-178
CROWNSVILLE",Anne Arundel County,2a0016ad00c900410047833633235daa,https://chart.maryland.gov/video/video.php?feed=2a0016ad00c900410047833633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2a0016ad00c900410047833633235daa"" frame border=""0"" allowfullscreen></iframe>",39.010143,-76.60891,rtsp://strmr5.sha.maryland.gov:1935/rtplive/2a0016ad00c900410047833633235daa,
-8526811.394,4759892.747,411,"I-95 South, at Ex 55 Key Hwy, C040A On Top DMS 8839 MP 54.1",Baltimore City,e700b9fe004e00100055fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=e700b9fe004e00100055fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e700b9fe004e00100055fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.266327,-76.59765,rtsp://strmr5.sha.maryland.gov:1935/rtplive/e700b9fe004e00100055fa36c4235c0a,
-8734543.583,4819212.125,412,I-68 AT EXIT 62 US 40,Allegany County,2700f1a000bf00030057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=2700f1a000bf00030057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2700f1a000bf00030057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.67767,-78.46374,N/A,
-8790037.462,4818714.876,413,I-68 AT SAVAGE MT,Garrett County,8c01c60d073d000800447a45351f0214,https://chart.maryland.gov/video/video.php?feed=8c01c60d073d000800447a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=8c01c60d073d000800447a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.674232,-78.96225,N/A,
-8411727.078,4638950.127,414,US 13 AT SALISBURY MSP TWR,Wicomico County,1001f0c505380031004a06363d235daa,https://chart.maryland.gov/video/video.php?feed=1001f0c505380031004a06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1001f0c505380031004a06363d235daa"" frame border=""0"" allowfullscreen></iframe>",38.42015,-75.56383,rtsp://strmr5.sha.maryland.gov:1935/rtplive/1001f0c505380031004a06363d235daa,
-8559279.95,4721027.007,415,I-95/495 AT MD-193,Prince George's County,63016dde026300e50051fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=63016dde026300e50051fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=63016dde026300e50051fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.9955,-76.88932,rtsp://strmr3.sha.maryland.gov:1935/rtplive/63016dde026300e50051fa36c4235c0a,
